Lima;Huarochirí;Santa Eulalia;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;206
Lima;Lima;Miraflores;Primaria;Seguro de Salud Privado;Tiene Alguna Discapacidad;205
Lima;Lima;Jesús María;Superior No Universitaria Incompleta;Ningún Seguro;Tiene Alguna Discapacidad;49
Lima;Lima;Lurigancho;Sin Nivel;SIS;Tiene Alguna Discapacidad;1026
Lima;Cañete;Quilmaná;Superior No Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;14
Lima;Lima;Jesús María;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;65
Lima;Lima;San Juan de Miraflores;Secundaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;208
Lima;Huaura;Huaura;Secundaria;Ningún Seguro;No Tiene Discapacidad;4058
Lima;Lima;Cieneguilla;Maestria o Doctorado;Ningún Seguro;No Tiene Discapacidad;27
Lima;Lima;Santa Rosa;Superior Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;53
Lima;Huaral;Huaral;Primaria;SIS;No Tiene Discapacidad;9735
Lima;Lima;Comas;Sin Nivel;Otro Seguro de Salud;No Tiene Discapacidad;79
Lima;Lima;Pachacamac;Maestria o Doctorado;Seguro de Salud Privado;No Tiene Discapacidad;68
Lima;Cañete;Calango;Primaria;SIS;No Tiene Discapacidad;288
Lima;Lima;Ate;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;1722
Lima;Lima;La Molina;Secundaria;EsSalud;Tiene Alguna Discapacidad;1639
Lima;Huarochirí;Chicla;Primaria;EsSalud;No Tiene Discapacidad;485
Lima;Cañete;Chilca;Superior No Universitaria Incompleta;Otro Seguro de Salud;No Tiene Discapacidad;13
Lima;Lima;Lurín;Superior No Universitaria Completa;Ningún Seguro;Tiene Alguna Discapacidad;113
Lima;Huaral;Huaral;Básica Especial;Ningún Seguro;No Tiene Discapacidad;54
Lima;Canta;Santa Rosa de Quives;Superior No Universitaria Completa;EsSalud;Tiene Alguna Discapacidad;3
Lima;Huaura;Caleta de Carquín;Superior Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;11
Lima;Lima;San Borja;Secundaria;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;179
Lima;Cañete;Lunahuaná;Secundaria;Seguro de Salud Privado;Tiene Alguna Discapacidad;3
Lima;Lima;Santa Rosa;Superior No Universitaria Completa;EsSalud;Tiene Alguna Discapacidad;51
Lima;Lima;Puente Piedra;Primaria;Otro Seguro de Salud;No Tiene Discapacidad;478
Lima;Huarochirí;Lahuaytambo;Superior No Universitaria Completa;EsSalud;No Tiene Discapacidad;3
Lima;Lima;San Luis;No declaró;SIS;No Tiene Discapacidad;482
Lima;Lima;Jesús María;Superior No Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;870
Lima;Oyón;Oyon;No declaró;Ningún Seguro;No Tiene Discapacidad;92
Lima;Huarochirí;Huarochirí;Sin Nivel;SIS;No Tiene Discapacidad;57
Lima;Lima;San Juan de Miraflores;Secundaria;SIS;No Tiene Discapacidad;39519
Lima;Huaral;Chancay;Superior Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;58
Lima;Huaral;Huaral;Sin Nivel;SIS;Tiene Alguna Discapacidad;598
Lima;Cañete;Nuevo Imperial;Superior No Universitaria Incompleta;EsSalud;No Tiene Discapacidad;190
Lima;Lima;San Borja;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;3738
Lima;Huarochirí;Ricardo Palma;Básica Especial;Ningún Seguro;No Tiene Discapacidad;1
Lima;Barranca;Supe;Secundaria;Otro Seguro de Salud;No Tiene Discapacidad;30
Lima;Yauyos;Huañec;Superior Universitaria Completa;EsSalud;No Tiene Discapacidad;20
Lima;Lima;Independencia;Sin Nivel;Ningún Seguro;No Tiene Discapacidad;1027
Lima;Oyón;Oyon;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;73
Lima;Huaral;Veintisiete de Noviembre;Superior No Universitaria Completa;SIS;No Tiene Discapacidad;2
Lima;Huaral;Veintisiete de Noviembre;Primaria;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;4
Lima;Lima;Lurigancho;Superior No Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;312
Lima;Lima;San Juan de Miraflores;Básica Especial;SIS;No Tiene Discapacidad;214
Lima;Huaura;Vegueta;Superior No Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;25
Lima;Cañete;San Vicente de Cañete;Superior Universitaria Incompleta;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;7
Lima;Lima;San Isidro;Sin Nivel;SIS;No Tiene Discapacidad;25
Lima;Lima;Santiago de Surco;Inicial;EsSalud;No Tiene Discapacidad;4490
Lima;Lima;San Miguel;Básica Especial;SIS;Tiene Alguna Discapacidad;143
Lima;Lima;San Martín de Porres;Primaria;Otro Seguro de Salud;No Tiene Discapacidad;953
Lima;Lima;Santa Anita;Maestria o Doctorado;Ningún Seguro;No Tiene Discapacidad;245
Lima;Cañete;San Antonio;Superior No Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;12
Lima;Huarochirí;San Mateo;Primaria;Ningún Seguro;No Tiene Discapacidad;168
Lima;Huarochirí;Matucana;Secundaria;SIS;Tiene Alguna Discapacidad;110
Lima;Huarochirí;Santo Domingo de Los Olleros;Sin Nivel;Ningún Seguro;No Tiene Discapacidad;27
Lima;Lima;Villa María del Triunfo;Maestria o Doctorado;Seguro de Salud Privado;Tiene Alguna Discapacidad;24
Lima;Cañete;Nuevo Imperial;Secundaria;SIS;No Tiene Discapacidad;5643
Lima;Barranca;Barranca;Básica Especial;EsSalud;No Tiene Discapacidad;17
Lima;Lima;Villa El Salvador;Básica Especial;EsSalud;No Tiene Discapacidad;215
Lima;Huaura;Sayan;Superior Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;25
Lima;Lima;Carabayllo;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;128
Lima;Lima;San Isidro;Maestria o Doctorado;EsSalud;No Tiene Discapacidad;3103
Lima;Lima;San Juan de Miraflores;Superior Universitaria Completa;Otro Seguro de Salud;Tiene Alguna Discapacidad;58
Lima;Barranca;Pativilca;Inicial;Seguro de Salud Privado;No Tiene Discapacidad;4
Lima;Lima;San Juan de Lurigancho;No declaró;SIS;No Tiene Discapacidad;27001
Lima;Huaura;Santa María;Primaria;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;35
Lima;Lima;Lince;Secundaria;SIS;Tiene Alguna Discapacidad;341
Lima;Lima;Chaclacayo;Primaria;Seguro de Salud Privado;Tiene Alguna Discapacidad;19
Lima;Lima;Lurigancho;Básica Especial;EsSalud;Tiene Alguna Discapacidad;45
Lima;Lima;Surquillo;Superior No Universitaria Incompleta;EsSalud;No Tiene Discapacidad;1959
Lima;Lima;Miraflores;Secundaria;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;121
Lima;Barranca;Pativilca;Primaria;Ningún Seguro;No Tiene Discapacidad;726
Lima;Cañete;Pacarán;No declaró;SIS;No Tiene Discapacidad;81
Lima;Huaral;Chancay;Primaria;Ningún Seguro;Tiene Alguna Discapacidad;377
Lima;Huaura;Vegueta;Secundaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;8
Lima;Huaral;Chancay;Superior No Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;26
Lima;Lima;Ate;Maestria o Doctorado;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;12
Lima;Lima;Ancón;Secundaria;Seguro de Salud Privado;Tiene Alguna Discapacidad;20
Lima;Huarochirí;San Lorenzo de Quinti;Primaria;EsSalud;No Tiene Discapacidad;9
Lima;Huaral;Atavillos Bajo;Superior No Universitaria Incompleta;EsSalud;No Tiene Discapacidad;2
Lima;Lima;San Juan de Lurigancho;Secundaria;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;1040
Lima;Huaura;Huacho;Secundaria;Seguro de Salud Privado;No Tiene Discapacidad;299
Lima;Yauyos;Tanta;Secundaria;SIS;No Tiene Discapacidad;131
Lima;Huarochirí;Huanza;Secundaria;EsSalud;Tiene Alguna Discapacidad;5
Lima;Huarochirí;San Lorenzo de Quinti;Primaria;Ningún Seguro;No Tiene Discapacidad;68
Lima;Lima;Lince;Superior No Universitaria Incompleta;Otro Seguro de Salud;No Tiene Discapacidad;30
Lima;Lima;Lurigancho;Inicial;Ningún Seguro;No Tiene Discapacidad;2355
Lima;Lima;Comas;No declaró;Seguro de Salud Privado;Tiene Alguna Discapacidad;6
Lima;Lima;Surquillo;Básica Especial;Seguro de Salud Privado;Tiene Alguna Discapacidad;9
Lima;Huarochirí;Matucana;Básica Especial;Ningún Seguro;No Tiene Discapacidad;3
Lima;Lima;La Molina;Básica Especial;EsSalud;No Tiene Discapacidad;47
Lima;Lima;Puente Piedra;No declaró;Ningún Seguro;Tiene Alguna Discapacidad;21
Lima;Canta;San Buenaventura;Superior Universitaria Incompleta;EsSalud;Tiene Alguna Discapacidad;1
Lima;Huarochirí;Lahuaytambo;Secundaria;SIS;No Tiene Discapacidad;114
Lima;Canta;Lachaqui;Superior No Universitaria Incompleta;EsSalud;Tiene Alguna Discapacidad;2
Lima;Huarochirí;San Juan de Tantaranche;No declaró;SIS;No Tiene Discapacidad;20
Lima;Lima;Santa María del Mar;Superior No Universitaria Completa;SIS;Tiene Alguna Discapacidad;1
Lima;Huaura;Huacho;Maestria o Doctorado;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;17
Lima;Huaral;Huaral;Básica Especial;Otro Seguro de Salud;No Tiene Discapacidad;2
Lima;Huarochirí;Huanza;Superior No Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;1
Lima;Cañete;Quilmaná;Superior Universitaria Incompleta;Otro Seguro de Salud;No Tiene Discapacidad;2
Lima;Huaura;Santa María;Sin Nivel;Otro Seguro de Salud;Tiene Alguna Discapacidad;2
Lima;Lima;Barranco;Superior Universitaria Completa;Otro Seguro de Salud;Tiene Alguna Discapacidad;19
Lima;Lima;Punta Negra;No declaró;Otro Seguro de Salud;No Tiene Discapacidad;4
Lima;Cañete;Pacarán;Superior Universitaria Incompleta;EsSalud;Tiene Alguna Discapacidad;2
Lima;Lima;Villa El Salvador;Básica Especial;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;9
Lima;Cajatambo;Gorgor;Superior No Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;3
Lima;Huarochirí;Langa;Secundaria;SIS;Tiene Alguna Discapacidad;24
Lima;Barranca;Supe Puerto;Inicial;Seguro de Salud Privado;No Tiene Discapacidad;3
Lima;Huaura;Vegueta;Básica Especial;SIS;Tiene Alguna Discapacidad;3
Lima;Huaura;Ambar;Superior No Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;2
Lima;Huarochirí;Santa Cruz de Cocachacra;Inicial;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;2
Lima;Yauyos;Catahuasi;Sin Nivel;Ningún Seguro;No Tiene Discapacidad;9
Lima;Huaral;Atavillos Bajo;Secundaria;EsSalud;Tiene Alguna Discapacidad;2
Lima;Huarochirí;San Mateo;Primaria;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;1
Lima;Oyón;Oyon;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;38
Lima;Huarochirí;Mariatana;Secundaria;EsSalud;No Tiene Discapacidad;6
Lima;Huarochirí;Santiago de Anchucaya;Primaria;Ningún Seguro;No Tiene Discapacidad;12
Lima;Oyón;Caujul;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;4
Lima;Huarochirí;Callahuanca;Superior Universitaria Completa;Otro Seguro de Salud;Tiene Alguna Discapacidad;1
Lima;Huarochirí;Huanza;Inicial;Ningún Seguro;No Tiene Discapacidad;2
Lima;Cañete;Lunahuaná;Superior Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;1
Lima;Yauyos;Huantán;Sin Nivel;Ningún Seguro;Tiene Alguna Discapacidad;2
Lima;Canta;Arahuay;Superior No Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;1
Lima;Huaral;Santa Cruz de Andamarca;Secundaria;EsSalud;Tiene Alguna Discapacidad;4
Lima;Lima;Carabayllo;Inicial;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;9
Lima;Yauyos;Huangascar;Superior No Universitaria Completa;EsSalud;No Tiene Discapacidad;5
Lima;Cañete;Cerro Azul;Superior No Universitaria Incompleta;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;1
Lima;Barranca;Supe Puerto;No declaró;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;2
Lima;Cañete;Nuevo Imperial;Superior No Universitaria Incompleta;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;1
Lima;Huarochirí;Matucana;Superior No Universitaria Incompleta;Otro Seguro de Salud;No Tiene Discapacidad;3
Lima;Huarochirí;Ricardo Palma;Superior Universitaria Incompleta;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Oyón;Cochamarca;Secundaria;EsSalud;No Tiene Discapacidad;2
Lima;Huarochirí;San Pedro de Casta;Sin Nivel;SIS;Tiene Alguna Discapacidad;7
Lima;Yauyos;Tupe;Primaria;Ningún Seguro;No Tiene Discapacidad;23
Lima;Oyón;Navan;Superior Universitaria Incompleta;EsSalud;No Tiene Discapacidad;2
Lima;Huaura;Hualmay;Básica Especial;Seguro de Salud Privado;No Tiene Discapacidad;1
Lima;Canta;Huaros;Superior Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;2
Lima;Huarochirí;Antioquía;Superior Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;2
Lima;Huaura;Santa Leonor;Sin Nivel;SIS;Tiene Alguna Discapacidad;6
Lima;Cañete;Nuevo Imperial;Superior No Universitaria Completa;Seguro de Salud Privado;Tiene Alguna Discapacidad;2
Lima;Huarochirí;Ricardo Palma;Básica Especial;Otro Seguro de Salud;No Tiene Discapacidad;1
Lima;Cañete;Santa Cruz de Flores;Superior No Universitaria Completa;SIS;Tiene Alguna Discapacidad;4
Lima;Yauyos;Yauyos;Superior No Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;1
Lima;Huaura;Santa Leonor;Secundaria;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;3
Lima;Huaura;Hualmay;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;778
Lima;Lima;Independencia;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;2461
Lima;Lima;San Martín de Porres;Superior Universitaria Incompleta;EsSalud;No Tiene Discapacidad;16704
Lima;Canta;Canta;Maestria o Doctorado;EsSalud;No Tiene Discapacidad;7
Lima;Lima;San Miguel;Superior No Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;328
Lima;Lima;Chaclacayo;Superior Universitaria Completa;EsSalud;Tiene Alguna Discapacidad;404
Lima;Lima;Rímac;Secundaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;137
Lima;Lima;Surquillo;Primaria;Ningún Seguro;No Tiene Discapacidad;1702
Lima;Lima;San Miguel;Maestria o Doctorado;Otro Seguro de Salud;Tiene Alguna Discapacidad;14
Lima;Huarochirí;Surco;No declaró;EsSalud;No Tiene Discapacidad;10
Lima;Lima;Miraflores;Inicial;EsSalud;No Tiene Discapacidad;956
Lima;Huarochirí;Huarochirí;Secundaria;SIS;Tiene Alguna Discapacidad;16
Lima;Lima;San Isidro;Superior Universitaria Incompleta;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;89
Lima;Cajatambo;Manás;Secundaria;EsSalud;Tiene Alguna Discapacidad;3
Lima;Lima;Chorrillos;Sin Nivel;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;39
Lima;Lima;Breña;Inicial;Otro Seguro de Salud;No Tiene Discapacidad;40
Lima;Lima;Independencia;Maestria o Doctorado;SIS;Tiene Alguna Discapacidad;11
Lima;Lima;Ate;Sin Nivel;Seguro de Salud Privado;Tiene Alguna Discapacidad;35
Lima;Lima;El Agustino;Superior Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;275
Lima;Lima;Punta Negra;Superior No Universitaria Completa;Ningún Seguro;Tiene Alguna Discapacidad;10
Lima;Cañete;San Vicente de Cañete;Maestria o Doctorado;Seguro de Salud Privado;No Tiene Discapacidad;26
Lima;Yauyos;Catahuasi;Primaria;EsSalud;No Tiene Discapacidad;19
Lima;Lima;San Martín de Porres;Inicial;Ningún Seguro;No Tiene Discapacidad;5149
Lima;Lima;Lurigancho;No declaró;SIS;No Tiene Discapacidad;6501
Lima;Lima;Los Olivos;Primaria;SIS;Tiene Alguna Discapacidad;2880
Lima;Lima;Miraflores;Superior No Universitaria Incompleta;Otro Seguro de Salud;Tiene Alguna Discapacidad;17
Lima;Huaura;Huaura;Superior Universitaria Incompleta;EsSalud;Tiene Alguna Discapacidad;35
Lima;Lima;San Juan de Miraflores;Maestria o Doctorado;EsSalud;No Tiene Discapacidad;1580
Lima;Barranca;Pativilca;Superior No Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;21
Lima;Huaral;Chancay;Primaria;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;18
Lima;Lima;Ate;Básica Especial;Ningún Seguro;No Tiene Discapacidad;551
Lima;Huarochirí;Chicla;Superior No Universitaria Completa;SIS;No Tiene Discapacidad;17
Lima;Lima;Breña;Primaria;Ningún Seguro;No Tiene Discapacidad;1933
Lima;Lima;Lurín;Sin Nivel;Seguro de Salud Privado;No Tiene Discapacidad;29
Lima;Huaura;Hualmay;Superior No Universitaria Completa;EsSalud;No Tiene Discapacidad;435
Lima;Lima;Chorrillos;Secundaria;EsSalud;No Tiene Discapacidad;34036
Lima;Lima;San Luis;Inicial;Ningún Seguro;Tiene Alguna Discapacidad;16
Lima;Lima;Villa El Salvador;Superior Universitaria Incompleta;Seguro de Salud Privado;Tiene Alguna Discapacidad;74
Lima;Cañete;Asia;Superior No Universitaria Completa;EsSalud;Tiene Alguna Discapacidad;13
Lima;Cajatambo;Gorgor;Primaria;SIS;Tiene Alguna Discapacidad;79
Lima;Huarochirí;San Juan de Iris;Sin Nivel;Ningún Seguro;No Tiene Discapacidad;5
Lima;Huaura;Checras;Primaria;SIS;Tiene Alguna Discapacidad;109
Lima;Lima;Miraflores;Básica Especial;SIS;No Tiene Discapacidad;5
Lima;Yauyos;Alis;Sin Nivel;SIS;No Tiene Discapacidad;7
Lima;Lima;Cieneguilla;Superior No Universitaria Incompleta;Otro Seguro de Salud;Tiene Alguna Discapacidad;2
Lima;Huarochirí;Langa;No declaró;Ningún Seguro;No Tiene Discapacidad;5
Lima;Cañete;San Antonio;Superior No Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;4
Lima;Huaral;Atavillos Bajo;Inicial;SIS;No Tiene Discapacidad;16
Lima;Cañete;Chilca;Sin Nivel;Seguro de Salud Privado;No Tiene Discapacidad;6
Lima;Canta;Santa Rosa de Quives;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;3
Lima;Huarochirí;Huanza;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;9
Lima;Yauyos;Catahuasi;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;8
Lima;Lima;Pachacamac;Superior Universitaria Completa;Otro Seguro de Salud;Tiene Alguna Discapacidad;12
Lima;Huaral;Atavillos Alto;Primaria;Ningún Seguro;No Tiene Discapacidad;33
Lima;Huarochirí;Santa Cruz de Cocachacra;Secundaria;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;8
Lima;Cañete;Mala;Básica Especial;Otro Seguro de Salud;No Tiene Discapacidad;1
Lima;Huarochirí;Lahuaytambo;Sin Nivel;Ningún Seguro;Tiene Alguna Discapacidad;8
Lima;Canta;Arahuay;Superior No Universitaria Completa;SIS;No Tiene Discapacidad;6
Lima;Lima;Puente Piedra;Básica Especial;Otro Seguro de Salud;No Tiene Discapacidad;4
Lima;Huarochirí;San Bartolomé;Sin Nivel;EsSalud;Tiene Alguna Discapacidad;1
Lima;Huarochirí;Santa Cruz de Cocachacra;Superior Universitaria Completa;Seguro de Salud Privado;No Tiene Discapacidad;1
Lima;Huaral;Huaral;Sin Nivel;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;7
Lima;Yauyos;Laraos;Inicial;SIS;No Tiene Discapacidad;17
Lima;Huarochirí;San Andrés de Tupicocha;Superior Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;1
Lima;Yauyos;Tomas;Superior Universitaria Incompleta;Ningún Seguro;No Tiene Discapacidad;3
Lima;Yauyos;Tauripampa;Superior No Universitaria Completa;Otro Seguro de Salud;No Tiene Discapacidad;1
Lima;Cañete;Mala;Básica Especial;Ningún Seguro;Tiene Alguna Discapacidad;7
Lima;Huarochirí;San Andrés de Tupicocha;Primaria;Ningún Seguro;No Tiene Discapacidad;102
Lima;Huarochirí;Laraos;No declaró;Ningún Seguro;No Tiene Discapacidad;1
Lima;Lima;Santa María del Mar;Superior No Universitaria Incompleta;SIS;No Tiene Discapacidad;16
Lima;Huarochirí;Callahuanca;Secundaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;1
Lima;Lima;Barranco;Sin Nivel;Otro Seguro de Salud;No Tiene Discapacidad;4
Lima;Huarochirí;Sangallaya;Secundaria;Ningún Seguro;No Tiene Discapacidad;43
Lima;Lima;Chaclacayo;Básica Especial;Ningún Seguro;No Tiene Discapacidad;33
Lima;Lima;Cieneguilla;Sin Nivel;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;8
Lima;Cañete;Nuevo Imperial;Superior No Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;11
Lima;Huaura;Vegueta;Superior Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;13
Lima;Yauyos;Carania;Secundaria;Otro Seguro de Salud;No Tiene Discapacidad;1
Lima;Huaral;Atavillos Alto;Primaria;EsSalud;No Tiene Discapacidad;23
Lima;Huarochirí;Laraos;Superior No Universitaria Incompleta;SIS;No Tiene Discapacidad;7
Lima;Lima;Villa El Salvador;No declaró;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;5
Lima;Cañete;Coayllo;No declaró;SIS;Tiene Alguna Discapacidad;1
Lima;Oyón;Pachangara;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;32
Lima;Huarochirí;Cuenca;Sin Nivel;Ningún Seguro;Tiene Alguna Discapacidad;2
Lima;Yauyos;Tauripampa;Superior Universitaria Incompleta;Ningún Seguro;No Tiene Discapacidad;2
Lima;Yauyos;Laraos;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;2
Lima;Huarochirí;San Mateo;Superior No Universitaria Completa;Seguro de Salud Privado;Tiene Alguna Discapacidad;1
Lima;Huarochirí;San Pedro de Casta;Secundaria;SIS;Tiene Alguna Discapacidad;23
Lima;Oyón;Navan;Secundaria;SIS;No Tiene Discapacidad;137
Lima;Yauyos;Tauripampa;Superior Universitaria Completa;Ningún Seguro;No Tiene Discapacidad;7
Lima;Yauyos;Quinches;Superior No Universitaria Incompleta;SIS;No Tiene Discapacidad;8
Lima;Huarochirí;Santiago de Anchucaya;Secundaria;SIS;No Tiene Discapacidad;98
Lima;Cajatambo;Copa;Superior Universitaria Incompleta;EsSalud;No Tiene Discapacidad;2
Lima;Lima;San Bartolo;Inicial;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;5
Lima;Yauyos;Quinocay;Superior Universitaria Incompleta;Ningún Seguro;No Tiene Discapacidad;1
Lima;Cañete;Nuevo Imperial;Superior Universitaria Incompleta;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;2
Lima;Oyón;Oyon;Básica Especial;Ningún Seguro;No Tiene Discapacidad;3
Lima;Lima;Santa María del Mar;Secundaria;Otro Seguro de Salud;No Tiene Discapacidad;7
Lima;Huaura;Paccho;Primaria;EsSalud;No Tiene Discapacidad;7
Lima;Huarochirí;Santa Eulalia;Inicial;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Cajatambo;Cajatambo;Superior Universitaria Incompleta;SIS;Tiene Alguna Discapacidad;1
Lima;Oyón;Caujul;Secundaria;Seguro de Salud Privado;Tiene Alguna Discapacidad;1
Lima;Huaral;Lampian;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;2
Lima;Huaura;Huaura;Superior Universitaria Completa;Otro Seguro de Salud;Tiene Alguna Discapacidad;1
Lima;Huaura;Huaura;Sin Nivel;Otro Seguro de Salud;No Tiene Discapacidad;2
Lima;Huaral;Sumbilca;Inicial;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Huaura;Sayan;Maestria o Doctorado;SIS;No Tiene Discapacidad;2
Lima;Huarochirí;San Damian;Primaria;Seguro de Salud Privado;No Tiene Discapacidad;1
Lima;Huarochirí;Mariatana;Superior No Universitaria Incompleta;Seguro de Salud Privado;No Tiene Discapacidad;1
Lima;Huaura;Caleta de Carquín;Superior No Universitaria Completa;Seguro de Salud Privado;Tiene Alguna Discapacidad;1
Lima;Canta;Arahuay;Maestria o Doctorado;SIS;No Tiene Discapacidad;1
Lima;Cañete;Mala;Superior Universitaria Incompleta;Otro Seguro de Salud;Tiene Alguna Discapacidad;1
Lima;Cañete;Santa Cruz de Flores;No declaró;Seguro de Salud Privado;No Tiene Discapacidad;1
Lima;Yauyos;San Joaquín;Superior Universitaria Incompleta;SIS;No Tiene Discapacidad;1
Lima;Oyón;Pachangara;Superior Universitaria Incompleta;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Cajatambo;Manás;Básica Especial;SIS;No Tiene Discapacidad;1
Lima;Yauyos;San Pedro de Huancayre;Secundaria;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Oyón;Andajes;Secundaria;Ningún Seguro;Tiene Alguna Discapacidad;7
Lima;Huaura;Ambar;Superior Universitaria Completa;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Cañete;Cerro Azul;Maestria o Doctorado;Seguro de Salud Privado;Tiene Alguna Discapacidad;1
Lima;Lima;Los Olivos;Primaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;141
Lima;Lima;Surquillo;Sin Nivel;Otro Seguro de Salud;No Tiene Discapacidad;25
Lima;Lima;Surquillo;No declaró;Ningún Seguro;No Tiene Discapacidad;327
Lima;Lima;Ate;Primaria;Otro Seguro de Salud;Tiene Alguna Discapacidad;251
Lima;Lima;Pachacamac;Primaria;SIS;No Tiene Discapacidad;10182
Lima;Yauyos;Azángaro;Superior Universitaria Incompleta;Ningún Seguro;Tiene Alguna Discapacidad;1
Lima;Lima;Barranco;No declaró;SIS;No Tiene Discapacidad;206
Lima;Lima;Lince;Superior No Universitaria Completa;Seguro de Salud Fuerzas Armadas o Policía;Tiene Alguna Discapacidad;25
Lima;Lima;Independencia;Superior Universitaria Incompleta;Otro Seguro de Salud;No Tiene Discapacidad;321
Lima;Lima;Lurín;No declaró;EsSalud;No Tiene Discapacidad;1559
Lima;Lima;Surquillo;Maestria o Doctorado;Ningún Seguro;Tiene Alguna Discapacidad;29
Lima;Lima;Puente Piedra;Inicial;Seguro de Salud Fuerzas Armadas o Policía;No Tiene Discapacidad;382
